#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
60.5%	30270000	-930687.1823814502	299.8749567422742	474
60.6%	30280000	-928811.9657746437	299.74935633554395	474
60.6%	30290000	-931690.288343335	300.7718552508138	474
60.6%	30300000	-931204.6566081345	298.1778265366348	474
60.6%	30310000	-929498.5058105816	299.59421293416017	474
60.6%	30320000	-930092.7508388986	301.57052066500876	474
60.7%	30330000	-931156.0659181867	301.5432808996254	474
60.7%	30340000	-931105.7109316853	301.04715011371826	474
60.7%	30350000	-930281.5348554854	299.1471200732277	474
60.7%	30360000	-930780.0068351207	300.8777773022222	474
60.7%	30370000	-931407.7004047139	299.72847985879696	474
60.8%	30380000	-930417.2679676916	299.3974373663124	474
60.8%	30390000	-928892.786916919	300.9923237476512	474
60.8%	30400000	-931457.5982460827	299.94397946725235	474
60.8%	30410000	-930029.2917436287	300.0192270143316	474
60.8%	30420000	-928752.5552241877	298.32395201130345	474
60.9%	30430000	-931731.288479167	301.0620965133639	474
60.9%	30440000	-930137.9802893158	301.0441872301732	474
60.9%	30450000	-931237.3878470934	303.3844006478078	474
60.9%	30460000	-929578.5749014155	300.8741806476576	474
60.9%	30470000	-930702.1502674744	300.31224696497827	474
61.0%	30480000	-931621.9869437967	300.9688481771562	474
61.0%	30490000	-929810.6948859687	300.51994477932703	474
61.0%	30500000	-930420.8992111813	299.9823402092196	474
61.0%	30510000	-929964.8182991822	300.1662877259276	474
61.0%	30520000	-930236.0915617328	298.7267246866243	474
61.1%	30530000	-931734.1527635106	299.67415050658735	474
61.1%	30540000	-932044.0033111912	302.23451028770586	474
61.1%	30550000	-929388.6985894577	299.75659194393035	474
61.1%	30560000	-929924.7281607268	298.5379883894231	474
61.1%	30570000	-930945.5214596963	300.6849355928944	474
61.2%	30580000	-930710.8310823962	299.4849934810678	474
61.2%	30590000	-930185.8649003352	300.35926005788434	474
61.2%	30600000	-929545.6278268262	299.54785296858125	474
61.2%	30610000	-930474.905414599	299.7353502882168	474
61.2%	30620000	-928733.7999951029	301.8825998091987	474
61.3%	30630000	-930705.9458445231	300.6161216322704	474
61.3%	30640000	-930906.1408390976	299.98509641793356	474
61.3%	30650000	-931136.9824542985	300.5682748137096	474
61.3%	30660000	-929902.608707401	300.2189496564708	474
61.3%	30670000	-932266.9789487477	299.17222548713426	474
61.4%	30680000	-930710.5123977601	298.33228703007177	474
61.4%	30690000	-930803.8435634063	302.3431943776466	474
61.4%	30700000	-929918.8223008886	301.2312613995555	474
61.4%	30710000	-932160.8556194496	301.28668769027564	474
61.4%	30720000	-932726.3262869045	300.53357270353456	474
61.5%	30730000	-929264.2847299096	299.58836424017517	474
61.5%	30740000	-930639.8302494083	302.7861248073612	474
61.5%	30750000	-929988.4856513594	300.8272480197934	474
61.5%	30760000	-929514.5403938522	300.76720022700516	474
61.5%	30770000	-929936.1252858709	300.6107157157537	474
61.6%	30780000	-928885.9714469821	302.1625611311153	474
61.6%	30790000	-931400.7244548965	299.9678538431341	474
61.6%	30800000	-928631.3518206538	300.2257316366159	474
61.6%	30810000	-930876.4209742453	300.3547496713294	474
61.6%	30820000	-930292.5791260637	300.1802721973034	474
61.7%	30830000	-930871.0070858276	301.54408566734327	474
61.7%	30840000	-930528.6751548578	301.3833929545111	474
61.7%	30850000	-930286.8526921705	301.21459349042374	474
61.7%	30860000	-929243.2982327505	297.97140516143463	474
61.7%	30870000	-931677.4693536046	299.76544380909957	474
61.8%	30880000	-929991.657969947	298.6595560238862	474
61.8%	30890000	-930617.1313082492	301.07112201719826	474
61.8%	30900000	-929945.1448408896	298.745602920072	474
61.8%	30910000	-929622.7547402452	300.302337827646	474
61.8%	30920000	-930961.5593065908	301.1550330063477	474
61.9%	30930000	-930083.2735171756	301.2569273975245	474
61.9%	30940000	-930933.924596284	300.78812034822005	474
61.9%	30950000	-929236.5406702859	299.7735608215268	474
61.9%	30960000	-928924.9836760792	298.27162025694525	474
61.9%	30970000	-931415.0794839473	300.45852095438295	474
62.0%	30980000	-929585.2721032053	301.3898944369088	474
62.0%	30990000	-930790.0069932765	303.8220896336621	474
62.0%	31000000	-931967.8639293513	298.50734059059766	474
62.0%	31010000	-929947.5612407611	299.8744587096878	474
62.0%	31020000	-929935.4213948823	301.3918894601343	474
62.1%	31030000	-929950.3331800769	299.3053137375495	474
62.1%	31040000	-931504.1101863058	300.95804031972636	474
62.1%	31050000	-931926.4234909099	300.7707907915017	474
62.1%	31060000	-930275.6337905577	301.226469325919	474
62.1%	31070000	-929993.2070036898	299.77035636320556	474
62.2%	31080000	-929990.0297197308	301.14883932279696	474
62.2%	31090000	-931008.543618036	297.96374499012904	474
62.2%	31100000	-930950.7465639175	298.8473500088684	474
62.2%	31110000	-931678.6782030701	300.45232100240065	474
62.2%	31120000	-930403.6408429393	300.8006571672098	474
62.3%	31130000	-930834.9965439616	297.7722933427613	474
62.3%	31140000	-929645.6169696222	299.7322182518366	474
62.3%	31150000	-930433.2214872618	299.235871569216	474
62.3%	31160000	-930922.8978346321	301.27849402860477	474
62.3%	31170000	-930795.3716059593	298.909135553699	474
62.4%	31180000	-930965.7453753152	301.2583394525961	474
62.4%	31190000	-930406.1451453362	302.165402784687	474
62.4%	31200000	-929404.8911991534	299.6091995292829	474
62.4%	31210000	-930565.2623173548	299.22286180447696	474
62.4%	31220000	-931072.9788440047	301.09141371311347	474
62.5%	31230000	-930036.4563458073	299.3668657707381	474
62.5%	31240000	-928916.5915168063	300.1138759314709	474
62.5%	31250000	-930504.3352555982	300.46053777587355	474
62.5%	31260000	-930393.6392940343	298.72220812848764	474
62.5%	31270000	-929533.1406036145	298.8101883319423	474
62.6%	31280000	-932361.4659147914	300.00156453728044	474
62.6%	31290000	-931230.0018920512	301.27900110547534	474
62.6%	31300000	-931970.9999557398	301.5968245878223	474
62.6%	31310000	-928973.6516160639	298.37808399820887	474
62.6%	31320000	-930679.3665507366	299.6754972100841	474
62.7%	31330000	-929687.0764811006	301.60909187720614	474
62.7%	31340000	-930019.642205264	300.7051590309691	474
62.7%	31350000	-931766.4204006759	301.187160179602	474
62.7%	31360000	-931230.5353892357	299.147907036452	474
62.7%	31370000	-931141.6727753882	299.32176099913914	474
62.8%	31380000	-931333.2475903346	299.04310056417	474
62.8%	31390000	-932522.3488333202	298.9949270144166	474
62.8%	31400000	-930655.6459009536	300.6117312409092	474
62.8%	31410000	-931250.9762918996	300.24431245812235	474
62.8%	31420000	-929848.4975488642	299.66746927195214	474
62.9%	31430000	-929617.5289100963	300.5586672843884	474
62.9%	31440000	-928933.4643208231	299.54606019232637	474
62.9%	31450000	-931748.7595951506	299.48324943650874	474
62.9%	31460000	-930269.7709470256	300.34372046440114	474
62.9%	31470000	-930239.5928547666	298.33246600332205	474
63.0%	31480000	-931112.9831736889	303.5498366010376	474
63.0%	31490000	-930622.220207972	299.3194713874881	474
63.0%	31500000	-930570.5402409481	300.23598684697953	474
63.0%	31510000	-929300.5373033653	300.60120212924255	474
63.0%	31520000	-929507.6887099477	302.3051889793316	474
63.1%	31530000	-928401.1840559565	301.1071896418435	474
63.1%	31540000	-931054.1709106066	299.06961718175353	474
63.1%	31550000	-929486.0472523929	300.1387150925979	474
63.1%	31560000	-928991.4481499358	298.5163972186685	474
63.1%	31570000	-930440.6125573511	301.6018775184774	474
63.2%	31580000	-930534.4083443615	300.05493171897956	474
63.2%	31590000	-929765.8834492066	299.0007053391235	474
63.2%	31600000	-930573.4483877015	299.55530182691166	474
63.2%	31610000	-930933.8693895494	301.7862328674332	474
63.2%	31620000	-931153.2412107727	302.03804588674376	474
63.3%	31630000	-928793.8522913358	301.5385484656429	474
63.3%	31640000	-929545.1553752609	300.22691611885983	474
63.3%	31650000	-931760.8620501314	299.75323592298395	474
63.3%	31660000	-930308.547057922	297.5298990058121	474
63.3%	31670000	-931536.0264423415	299.21314801062556	474
63.4%	31680000	-931222.4276787504	299.9764250514888	474
63.4%	31690000	-931333.9372717333	301.05709737064535	474
63.4%	31700000	-929644.2362391106	299.7219720639444	474
63.4%	31710000	-930643.6611077646	301.75190241783497	474
63.4%	31720000	-930835.0988275525	300.5043589733531	474
63.5%	31730000	-930739.8815582218	298.9600366350952	474
63.5%	31740000	-930166.3166239345	301.3254860438233	474
63.5%	31750000	-931569.868695525	302.1757690393341	474
63.5%	31760000	-930936.522754191	300.8929375490959	474
63.5%	31770000	-929901.6122518005	301.0243006827473	474
63.6%	31780000	-928670.9799392466	297.06366047623123	474
63.6%	31790000	-930577.7790514659	299.2308948345471	474
63.6%	31800000	-931502.9425742035	299.7245471208268	474
63.6%	31810000	-931264.2489761245	299.6117945764441	474
63.6%	31820000	-931217.8040623474	299.40859238130986	474
63.7%	31830000	-929537.1049568681	300.43734759111413	474
63.7%	31840000	-930778.9612365426	299.68565564612504	474
63.7%	31850000	-931234.6733873277	299.7409584978172	474
63.7%	31860000	-931562.8523168075	302.22487383253383	474
63.7%	31870000	-931367.7144107823	299.56222395535576	474
63.8%	31880000	-930487.0605958998	301.36145094982817	474
63.8%	31890000	-930890.7900047512	300.0312992459807	474
63.8%	31900000	-932600.8403482209	300.8786271023326	474
63.8%	31910000	-930743.4776028097	301.69739101089544	474
63.8%	31920000	-928829.1961331698	298.67217849304905	474
63.9%	31930000	-931124.5527364616	300.63989985203756	474
63.9%	31940000	-929750.9384921375	299.203850043347	474
63.9%	31950000	-929529.9731046171	298.78545693294785	474
63.9%	31960000	-930803.5524515589	300.9513156051699	474
63.9%	31970000	-929171.9530865881	297.64242737266324	474
64.0%	31980000	-930186.5118050864	299.46951414651085	474
64.0%	31990000	-930213.800868853	301.3155116025409	474
64.0%	32000000	-929609.6720839711	300.59189771808417	474
64.0%	32010000	-930467.1060638772	300.98432577312906	474
64.0%	32020000	-931546.2853440307	301.49558809111613	474
64.1%	32030000	-929996.1773477825	300.1613668856224	474
64.1%	32040000	-930820.8127446226	301.7706354006747	474
64.1%	32050000	-930243.1459833826	298.8913653026677	474
64.1%	32060000	-930469.1111236829	300.07019998244107	474
64.1%	32070000	-931129.7853297181	301.79794570875674	474
64.2%	32080000	-931851.8916749307	301.3982456036084	474
64.2%	32090000	-931827.5012263381	300.3364957081319	474
64.2%	32100000	-931803.8842254211	300.4398259966067	474
64.2%	32110000	-930007.0238176952	300.62836126195515	474
64.2%	32120000	-931167.2833796567	297.65527200591595	474
64.3%	32130000	-929360.4031407381	302.8627830984753	474
64.3%	32140000	-931029.5261409106	300.8353206068873	474
64.3%	32150000	-930526.0023779692	301.3213269851119	474
64.3%	32160000	-930539.6409972701	301.3660713124622	474
64.3%	32170000	-930177.827469402	299.2968317845434	474
64.4%	32180000	-930610.398947753	300.5548400043842	474
64.4%	32190000	-931053.4939974588	301.4613537516192	474
64.4%	32200000	-931175.4846676155	299.92311801306295	474
64.4%	32210000	-931745.8107659421	302.4795881827308	474
64.4%	32220000	-929424.4313054816	300.7602280118281	474
64.5%	32230000	-931887.7085344386	299.49021961025454	474
64.5%	32240000	-929386.5295395092	300.7355501001674	474
64.5%	32250000	-930351.7151463088	299.4968074098192	474
64.5%	32260000	-931873.4861048022	301.8927388852888	474
64.5%	32270000	-931493.7333879466	299.69326688481704	474
64.6%	32280000	-929778.9593211534	300.53064117179434	474
64.6%	32290000	-930894.7125690295	299.80103263362895	474
64.6%	32300000	-929531.9245263017	300.24106079200834	474
64.6%	32310000	-930380.2683495246	300.1918290483957	474
64.6%	32320000	-930301.231691461	301.9104124316897	474
64.7%	32330000	-931298.4902549726	301.81884539113116	474
64.7%	32340000	-930578.5654792213	300.3838057592862	474
64.7%	32350000	-930994.4609811464	300.83712308959775	474
64.7%	32360000	-930600.8740193951	298.9802436102226	474
64.7%	32370000	-930346.9912980385	297.2412014307385	474
64.8%	32380000	-929530.0807628469	299.6467290781291	474
64.8%	32390000	-929812.0660049077	301.9549052742939	474
64.8%	32400000	-929545.6739450647	301.4270996534922	474
64.8%	32410000	-930613.394559647	300.94314910577805	474
64.8%	32420000	-930134.0973729929	299.86909391613904	474
64.9%	32430000	-931240.0881098337	301.2146704471272	474
64.9%	32440000	-928594.6147306031	299.13699803194396	474
64.9%	32450000	-931063.240382628	297.508451830697	474
64.9%	32460000	-931262.1688598883	302.05882189814554	474
64.9%	32470000	-930782.6122760628	301.8693023102113	474
65.0%	32480000	-931783.0160875493	301.73624041431964	474
65.0%	32490000	-931189.092183881	301.52584308713625	474
65.0%	32500000	-930784.4164261674	299.8524418167384	474
65.0%	32510000	-929938.0639819633	299.50369534879496	474
65.0%	32520000	-930902.2982473676	297.68507826046107	474
65.1%	32530000	-929711.5845030313	302.7853039822284	474
65.1%	32540000	-931246.6416963362	300.4556288358831	474
65.1%	32550000	-928678.4876834112	300.92697928103155	474
65.1%	32560000	-929176.4857504875	299.3619222665661	474
65.1%	32570000	-929269.5008575111	299.4186929945065	474
65.2%	32580000	-930141.0037117968	299.36012367508476	474
65.2%	32590000	-929853.4965392561	300.95764513428975	474
65.2%	32600000	-931247.4712398583	302.407474239239	474
65.2%	32610000	-931011.9756486155	301.39721589385334	474
65.2%	32620000	-931688.3386410209	300.4055359681335	474
65.3%	32630000	-930833.6897462886	299.22136706866587	474
65.3%	32640000	-930420.7285149833	301.2216610908761	474
65.3%	32650000	-931702.2190004699	299.4869917119771	474
65.3%	32660000	-930695.8714088285	300.2713742886018	474
65.3%	32670000	-931721.2331966674	300.45624963173157	474
65.4%	32680000	-930594.1472024885	301.37760978060953	474
65.4%	32690000	-928092.7460961575	300.5618435807212	474
65.4%	32700000	-931790.8305963962	300.45011984652865	474
65.4%	32710000	-930411.3982939278	300.6560848328935	474
65.4%	32720000	-930418.2104929537	300.04577178257125	474
65.5%	32730000	-930635.8582784734	301.26229287867835	474
65.5%	32740000	-929099.60024887	299.0085565465843	474
65.5%	32750000	-930306.8527669176	298.0934543629015	474
65.5%	32760000	-930632.3544935156	301.2012231763672	474
65.5%	32770000	-929507.4596094782	300.0949465113178	474
65.6%	32780000	-930229.6645385651	300.8623392484856	474
65.6%	32790000	-932637.6135960617	299.3457799822051	474
65.6%	32800000	-929832.4549776274	300.7776083804798	474
65.6%	32810000	-928907.8454533028	298.90122771919397	474
65.6%	32820000	-929490.3037222	302.7055821827117	474
65.7%	32830000	-930685.548848385	301.390959964663	474
65.7%	32840000	-931393.1344198743	298.7912462975398	474
65.7%	32850000	-932138.617171572	299.52807656155755	474
65.7%	32860000	-931104.4214953403	299.809317438353	474
65.7%	32870000	-931266.2914157328	299.29630024736883	474
65.8%	32880000	-930951.9409897025	300.8531917396949	474
65.8%	32890000	-928488.7559374203	299.7830331362585	474
65.8%	32900000	-930633.1638239366	300.9878513106182	474
65.8%	32910000	-930564.9091544105	301.4118084762595	474
65.8%	32920000	-931295.8274263991	301.34325121150295	474
65.9%	32930000	-931784.5534738195	300.36203230119287	474
65.9%	32940000	-932842.4627837893	298.0163247525972	474
65.9%	32950000	-931455.5071743228	301.0760848303033	474
65.9%	32960000	-930442.9671795871	302.95722526638093	474
65.9%	32970000	-931954.1387191317	298.4739900114162	474
66.0%	32980000	-930297.8907204722	300.2639394587124	474
66.0%	32990000	-930505.7498364393	299.52010279057527	474
66.0%	33000000	-930271.1363054346	301.4937200118401	474
66.0%	33010000	-931295.231332507	300.4730219721985	474
66.0%	33020000	-930910.2592079844	299.1080046729864	474
66.1%	33030000	-930614.628586981	302.5392569102827	474
66.1%	33040000	-930141.0017822864	301.4711361935652	474
66.1%	33050000	-931332.0321585797	299.8632967637856	474
66.1%	33060000	-931672.2597406246	299.0778740175681	474
66.1%	33070000	-930808.9028762686	297.3949066202939	474
66.2%	33080000	-929745.2482010568	300.2426406171988	474
66.2%	33090000	-929968.7679886403	301.7323395119573	474
66.2%	33100000	-931329.3053938588	300.81061874330504	474
66.2%	33110000	-931126.3881287016	300.8975979626164	474
66.2%	33120000	-929626.0399091342	299.38392869094884	474
66.3%	33130000	-930359.6023157774	300.4055082448977	474
66.3%	33140000	-928746.4943645676	299.69353066314795	474
66.3%	33150000	-928518.4276170889	301.03775504534144	474
66.3%	33160000	-933279.610119238	299.4311027054748	474
66.3%	33170000	-930076.6381048742	302.83594970627036	474
66.4%	33180000	-930785.8389684423	299.30859939541625	474
66.4%	33190000	-929002.1269376273	300.5111159812196	474
66.4%	33200000	-930743.8186594383	299.15776546787305	474
66.4%	33210000	-928902.7500616517	299.7408654448496	474
66.4%	33220000	-930539.396225878	299.84572749809996	474
66.5%	33230000	-931850.3982986454	301.5785338707953	474
66.5%	33240000	-930486.7449743073	300.04981992140995	474
66.5%	33250000	-930684.3483520681	301.43451660167517	474
66.5%	33260000	-932020.3124773754	301.6031450970729	474
