#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
56.3%	5634000	-884331.5187970642	299.99924424390656	507
56.4%	5635000	-883290.5894427882	299.52638747027913	507
56.4%	5636000	-884191.6428772975	300.76756255682534	507
56.4%	5637000	-883436.9967895756	303.1845545446455	507
56.4%	5638000	-884834.3925129408	299.8776046729822	507
56.4%	5639000	-884528.9245999963	300.51518546160463	507
56.4%	5640000	-884094.9769013585	302.71203136843127	507
56.4%	5641000	-884207.4313636906	300.7660832226471	507
56.4%	5642000	-884090.857893737	300.0350707836669	507
56.4%	5643000	-883648.3199091908	301.2219441706822	507
56.4%	5644000	-883501.1038703835	301.32266129557394	507
56.5%	5645000	-884373.2167269681	298.8618566779231	507
56.5%	5646000	-883330.4234230327	299.7261432307075	507
56.5%	5647000	-884742.8860357907	299.92190046016594	507
56.5%	5648000	-884371.5408723429	301.60676278451757	507
56.5%	5649000	-885717.6392737734	298.4856265424859	507
56.5%	5650000	-884752.1737953131	298.1607727662076	507
56.5%	5651000	-884263.7640434541	300.4775803085054	507
56.5%	5652000	-884684.2108491766	302.03736481516177	507
56.5%	5653000	-884675.4763360335	299.7623655712257	507
56.5%	5654000	-883480.7515434898	301.4079711803947	507
56.5%	5655000	-885693.2615921716	296.54886513479005	507
56.6%	5656000	-885810.2830659058	298.8331782890316	507
56.6%	5657000	-884317.0036665807	298.82327656794695	507
56.6%	5658000	-884892.5784518635	301.2389393056	507
56.6%	5659000	-885710.492790604	300.4771017352836	507
56.6%	5660000	-884807.6162226452	298.43043942681436	507
56.6%	5661000	-885072.2666716459	298.5914410160658	507
56.6%	5662000	-884934.8537367987	299.15188608899496	507
56.6%	5663000	-884844.7059251298	298.97919766839186	507
56.6%	5664000	-886511.7433501836	298.8122297476911	507
56.6%	5665000	-885291.5581552587	299.7296408983911	507
56.7%	5666000	-885439.4207915454	300.33646040881	507
56.7%	5667000	-885290.1090954491	300.2294106730863	507
56.7%	5668000	-885835.5422552885	300.7112014672084	507
56.7%	5669000	-885183.5317497225	300.9563068966679	507
56.7%	5670000	-885014.1381606711	299.778743801071	507
56.7%	5671000	-884486.5895301038	300.18610627351893	507
56.7%	5672000	-884734.8065364333	301.06212249934305	507
56.7%	5673000	-884131.1183159761	300.5207795370652	507
56.7%	5674000	-885147.8102655029	300.50590499971105	507
56.8%	5675000	-884729.0645056269	301.0483683000789	507
56.8%	5676000	-884222.1336237732	299.7628682408	507
56.8%	5677000	-883804.6428041523	298.1800103263334	507
56.8%	5678000	-883730.3586098389	300.0526675864509	507
56.8%	5679000	-884554.0838933964	298.4573459209491	507
56.8%	5680000	-883508.3656994016	299.6332735144704	507
56.8%	5681000	-884884.5244295886	301.80380554768817	507
56.8%	5682000	-884666.7078879438	300.62309039332644	507
56.8%	5683000	-886102.9042333197	301.6694830239521	507
56.8%	5684000	-883963.3464862825	299.1319186358594	507
56.9%	5685000	-884119.6462106179	300.3378207003211	507
56.9%	5686000	-884351.8772563362	301.4531782101868	507
56.9%	5687000	-884986.8400007333	302.6204932925363	507
56.9%	5688000	-884291.2063821768	300.9324713651595	507
56.9%	5689000	-884866.7571879933	299.266310539397	507
56.9%	5690000	-883939.9946930157	298.76105784253673	507
56.9%	5691000	-884157.0928833298	300.3417839537355	507
56.9%	5692000	-884483.3451764728	300.2808781895889	507
56.9%	5693000	-884529.6372393509	302.3898600300998	507
56.9%	5694000	-884754.7599385856	299.6230783801469	507
57.0%	5695000	-884510.9834954273	297.2279559757039	507
57.0%	5696000	-883627.4535342869	301.10240357871714	507
57.0%	5697000	-884052.5769047523	301.2550943676307	507
57.0%	5698000	-885440.6230978398	301.4277466112327	507
57.0%	5699000	-883750.8278059387	301.50614551881637	507
57.0%	5700000	-885394.4251980092	300.863525740323	507
57.0%	5701000	-884450.1155494237	300.0849933582251	507
57.0%	5702000	-885657.7434087181	301.64112170375944	507
57.0%	5703000	-885245.1807216061	298.3713584908056	507
57.0%	5704000	-885899.0210907911	300.499959139649	507
57.0%	5705000	-883852.5209758398	300.84811070639256	507
57.1%	5706000	-883124.4493202828	304.0510209133293	507
57.1%	5707000	-883142.8906117668	299.92802696180667	507
57.1%	5708000	-884305.5098248138	301.08709835836197	507
57.1%	5709000	-884164.4958491484	299.6831811471997	507
57.1%	5710000	-885147.5425817133	297.76484208945374	507
57.1%	5711000	-884489.7229220388	300.1767652078793	507
57.1%	5712000	-884325.9967028964	295.8826816611648	507
57.1%	5713000	-886598.8997581489	299.3588659326634	507
57.1%	5714000	-884718.3242665967	300.7470991081894	507
57.1%	5715000	-885531.1115174955	299.9535995885903	507
57.2%	5716000	-884845.9522335958	300.02462319195797	507
57.2%	5717000	-885843.9353681798	301.3565538796658	507
57.2%	5718000	-884913.8635198106	301.1693820344024	507
57.2%	5719000	-883197.0072642858	300.89352796822783	507
57.2%	5720000	-885452.6329621794	299.90379617793894	507
57.2%	5721000	-883131.2041327581	298.49788614860273	507
57.2%	5722000	-884642.0408059331	298.58646355543635	507
57.2%	5723000	-883926.678687132	300.00985834250787	507
57.2%	5724000	-883833.7400277774	301.7165171236808	507
57.2%	5725000	-884748.1104124272	302.0626728785952	507
57.3%	5726000	-884378.9839682011	300.28251483726814	507
57.3%	5727000	-884943.7557592839	301.0185277425546	507
57.3%	5728000	-883269.0102438973	299.04621177748095	507
57.3%	5729000	-883532.9480119837	298.2194967007873	507
57.3%	5730000	-884799.6616349244	298.6318802814213	507
57.3%	5731000	-884498.3951139208	300.5891750445279	507
57.3%	5732000	-887060.8626087303	299.83487350138034	507
57.3%	5733000	-886978.2622271888	301.9894038786681	507
57.3%	5734000	-885073.4715010105	300.0721072424257	507
57.4%	5735000	-884692.8245532541	299.5643121294588	507
57.4%	5736000	-884470.2632244024	302.2398726624256	507
57.4%	5737000	-885057.6672368157	302.20471929193116	507
57.4%	5738000	-886362.5098796948	299.8871554210795	507
57.4%	5739000	-885404.8507325626	300.25011812219304	507
57.4%	5740000	-886289.5381107554	300.693723359309	507
57.4%	5741000	-885852.6410433725	298.2736243123958	507
57.4%	5742000	-885296.6650813972	298.17070437811947	507
57.4%	5743000	-885920.5296426825	301.3190407963646	507
57.4%	5744000	-885370.1613370897	300.69162485288126	507
57.5%	5745000	-883623.9518750887	299.36127456830303	507
57.5%	5746000	-883277.3000771492	300.8068820410057	507
57.5%	5747000	-883948.8836196619	300.2921861396989	507
57.5%	5748000	-883364.3392669214	300.1343733413317	507
57.5%	5749000	-883726.4677658486	302.4436890926423	507
57.5%	5750000	-885403.3815857368	300.23018906098457	507
57.5%	5751000	-884247.6736575109	299.03025563812355	507
57.5%	5752000	-885231.9370456901	301.53283836816234	507
57.5%	5753000	-882803.0243963003	301.4099537960505	507
57.5%	5754000	-883338.1200973364	300.9942379120429	507
57.5%	5755000	-884414.2963186922	299.2948424330883	507
57.6%	5756000	-885501.5606302922	301.92553108364297	507
57.6%	5757000	-882778.198313545	302.0912002558663	507
57.6%	5758000	-883261.1606205436	300.9998815563065	507
57.6%	5759000	-883995.6566077312	301.049550070102	507
57.6%	5760000	-885398.7564060427	299.9832477137293	507
57.6%	5761000	-884893.8823894784	302.5555465925117	507
57.6%	5762000	-884498.872285476	300.09382856167485	507
57.6%	5763000	-884803.7802593564	300.13613427533073	507
57.6%	5764000	-884971.5606839545	300.02712256632003	507
57.6%	5765000	-884635.925213783	298.14194168211156	507
57.7%	5766000	-883663.9849359598	301.75765225295413	507
57.7%	5767000	-883518.616695629	299.7337616152149	507
57.7%	5768000	-884668.563576777	300.79717171609076	507
57.7%	5769000	-885225.7696533417	299.67694755141736	507
57.7%	5770000	-884270.3371910215	300.4250494463856	507
57.7%	5771000	-884269.3877620348	298.12990168680545	507
57.7%	5772000	-885537.0899861329	303.0981662062263	507
57.7%	5773000	-884569.5889879302	299.63298200713035	507
57.7%	5774000	-885786.3893610435	300.1039863948958	507
57.8%	5775000	-883109.0882542338	299.03372042404635	507
57.8%	5776000	-884471.7830686499	298.7819955326116	507
57.8%	5777000	-886096.6952280295	304.43498883048306	507
57.8%	5778000	-882355.269193395	300.3967066416677	507
57.8%	5779000	-883942.1357626715	299.5590861486124	507
57.8%	5780000	-883514.319599505	300.1968791834698	507
57.8%	5781000	-884621.0167868044	301.5502511007786	507
57.8%	5782000	-884194.8468666323	298.13416158968516	507
57.8%	5783000	-884247.2075041598	299.7614997303828	507
57.8%	5784000	-885370.8222219171	299.9901808276971	507
57.9%	5785000	-884888.2098201537	301.224588676883	507
57.9%	5786000	-884984.2708596834	300.80828496270055	507
57.9%	5787000	-885804.5871339976	300.11059791827836	507
57.9%	5788000	-885741.1823788472	298.30329028463916	507
57.9%	5789000	-885597.7855121144	299.3644098502154	507
57.9%	5790000	-884339.1553118741	300.44012585547216	507
57.9%	5791000	-883675.2218511924	302.26216196631395	507
57.9%	5792000	-884928.3932508295	300.41591043793824	507
57.9%	5793000	-884623.1045045112	300.8797429601094	507
57.9%	5794000	-884160.5477375868	302.2830950167155	507
58.0%	5795000	-884374.4326018747	299.2446701867094	507
58.0%	5796000	-884809.2139870226	301.557629485326	507
58.0%	5797000	-883380.5188829997	297.89021894441794	507
58.0%	5798000	-885618.1401370666	298.86236387730975	507
58.0%	5799000	-884411.26878396	302.1255906485139	507
58.0%	5800000	-883823.4411736187	299.41552159736403	507
58.0%	5801000	-884175.6026081131	298.44965721986034	507
58.0%	5802000	-885488.5712334835	301.4470812829396	507
58.0%	5803000	-884275.104700184	301.3835767940248	507
58.0%	5804000	-884095.757952889	299.9568302327233	507
58.0%	5805000	-884741.2722084015	299.11364220144077	507
58.1%	5806000	-884433.8571719802	301.3043894474156	507
58.1%	5807000	-884404.606916056	300.84742889746855	507
58.1%	5808000	-886398.8595982227	300.61123055084	507
58.1%	5809000	-885444.3587200791	299.8905584759647	507
58.1%	5810000	-883922.3536091992	301.2972086460902	507
58.1%	5811000	-885651.2583139609	302.0857986088062	507
58.1%	5812000	-883980.557618619	300.9080271098954	507
58.1%	5813000	-883026.4578665127	298.0627107282163	507
58.1%	5814000	-884696.528438447	301.54959113192854	507
58.1%	5815000	-884588.5352056343	301.3115139322629	507
58.2%	5816000	-884532.0069262586	299.51035336895967	507
58.2%	5817000	-883400.4078673641	301.82959558791134	507
58.2%	5818000	-883828.0925452136	302.1644951025147	507
58.2%	5819000	-883818.2100860886	301.4880760283456	507
58.2%	5820000	-884612.2677644566	302.1307678379926	507
58.2%	5821000	-884915.0376251992	300.09119556486417	507
58.2%	5822000	-883888.3811424887	300.4826766537792	507
58.2%	5823000	-885916.3760080035	298.5706327444297	507
58.2%	5824000	-884513.3284443468	300.52226415452225	507
58.2%	5825000	-883497.5104491543	301.81477815215726	507
58.3%	5826000	-884385.6443105601	299.27431385117785	507
58.3%	5827000	-885642.4109727475	299.7610865675711	507
58.3%	5828000	-885658.045649766	300.8643087604578	507
58.3%	5829000	-885005.8874304476	300.3490323096612	507
58.3%	5830000	-885546.6738353223	300.4327470801195	507
58.3%	5831000	-885096.6040505064	300.8433495586471	507
58.3%	5832000	-883557.0264920574	300.28516659364493	507
58.3%	5833000	-884077.1898294957	299.6163260940581	507
58.3%	5834000	-883929.9620121168	300.4219833529022	507
58.4%	5835000	-885680.8821718637	300.07725527279354	507
58.4%	5836000	-884999.7142336802	299.7023970230952	507
58.4%	5837000	-885608.2478817976	303.00223367356915	507
58.4%	5838000	-884556.8154006614	299.28825740660864	507
58.4%	5839000	-885263.5287370989	303.69823003933624	507
58.4%	5840000	-883318.7026432543	299.71216086504614	507
58.4%	5841000	-885990.4092632434	299.77337378629727	507
58.4%	5842000	-884107.6900389623	299.1073070363883	507
58.4%	5843000	-883539.3510202453	301.9934896713982	507
58.4%	5844000	-883691.3689457658	302.3124969345786	507
58.5%	5845000	-883611.0966861658	300.68377193818776	507
58.5%	5846000	-883060.8186153341	299.3851399823018	507
58.5%	5847000	-884931.459913549	299.50570463261374	507
58.5%	5848000	-885346.9698730106	299.24742061476366	507
58.5%	5849000	-885033.4417333575	300.1470872093837	507
58.5%	5850000	-886072.747033224	301.60855680282697	507
58.5%	5851000	-884905.4855680005	301.2875689423233	507
58.5%	5852000	-885737.713540127	297.7434371452688	507
58.5%	5853000	-884234.5196572277	300.2373820760515	507
58.5%	5854000	-883098.357250263	299.7451568658465	507
58.5%	5855000	-883499.4333068915	300.40600252970955	507
58.6%	5856000	-883915.3846033947	301.02622072168407	507
58.6%	5857000	-884401.1901326757	300.82557696401346	507
58.6%	5858000	-883719.5286119631	300.9001865112737	507
58.6%	5859000	-885876.7542175301	297.7970020699156	507
58.6%	5860000	-885520.6905083498	299.8902206078105	507
58.6%	5861000	-885361.9984595259	300.4539462132158	507
58.6%	5862000	-885445.1425343291	300.8491997419894	507
58.6%	5863000	-885776.0479854285	300.683611138267	507
58.6%	5864000	-885066.6776645421	300.39278155696417	507
58.6%	5865000	-885398.8901880542	300.1231570991047	507
58.7%	5866000	-885081.2245873269	301.3237127776877	507
58.7%	5867000	-885082.6338186725	301.08374421661017	507
58.7%	5868000	-884269.6671656347	297.8296471191951	507
58.7%	5869000	-885527.0246473239	298.1021281697794	507
58.7%	5870000	-885235.1121856594	300.9709930721126	507
58.7%	5871000	-884550.2428382691	299.1152536764939	507
58.7%	5872000	-885297.4608423598	298.42864781483564	507
58.7%	5873000	-885238.733023901	298.6492926301022	507
58.7%	5874000	-885687.8938022642	301.0740906860974	507
58.8%	5875000	-885135.7957962258	298.62546985648993	507
58.8%	5876000	-884333.084418471	299.07197823964304	507
58.8%	5877000	-884162.0933657405	303.53394548107156	507
58.8%	5878000	-883309.7096149479	300.9741893083796	507
58.8%	5879000	-885489.9647698142	298.5487731724312	507
58.8%	5880000	-885099.6386817065	298.80675008626264	507
58.8%	5881000	-885267.8107711566	298.97901869654913	507
58.8%	5882000	-884312.6160607585	298.2523141960036	507
58.8%	5883000	-883842.0957106613	299.1342127243991	507
58.8%	5884000	-884528.2586541167	301.16522659001777	507
58.9%	5885000	-884178.3317764727	299.2414745236909	507
58.9%	5886000	-884625.3120384645	299.33183426597503	507
58.9%	5887000	-884623.0237206593	298.24313267425237	507
58.9%	5888000	-885456.6132266275	303.5163658946111	507
58.9%	5889000	-883545.8597815391	299.4506902454221	507
58.9%	5890000	-884644.5465179961	299.53754058848256	507
58.9%	5891000	-883854.0959681775	304.45736155762233	507
58.9%	5892000	-884948.1582716582	300.57896993445166	507
58.9%	5893000	-885247.2027373267	301.64901012535944	507
58.9%	5894000	-886116.3194728899	302.1456987252376	507
59.0%	5895000	-884259.8005951028	301.25311956501616	507
59.0%	5896000	-884211.9888053853	299.99179444276996	507
59.0%	5897000	-883663.7220756528	299.849349091518	507
59.0%	5898000	-883512.7454053909	300.7786652541033	507
59.0%	5899000	-884823.8996038502	298.95228012218763	507
59.0%	5900000	-886536.3392847073	302.6169643269293	507
59.0%	5901000	-884744.1067619626	301.7591350222609	507
59.0%	5902000	-885643.0312816431	298.8762441113173	507
59.0%	5903000	-884744.0780744189	301.4108782645543	507
59.0%	5904000	-883574.3497944786	301.26503539580807	507
59.0%	5905000	-882622.9029449527	299.545206133886	507
59.1%	5906000	-885586.0553002446	297.9018167650889	507
59.1%	5907000	-884618.8423269256	299.54148777670173	507
59.1%	5908000	-884350.6957265553	300.22545725307936	507
59.1%	5909000	-883692.4157471666	301.503854926341	507
59.1%	5910000	-884798.2953612003	299.7369959156981	507
59.1%	5911000	-884166.2539315503	301.8998975238273	507
59.1%	5912000	-885189.2937952699	300.85106590894867	507
59.1%	5913000	-885021.679438462	300.0001666269718	507
59.1%	5914000	-885148.4368171291	300.12587553292985	507
59.1%	5915000	-885369.7938128551	304.21314655098274	507
59.2%	5916000	-884613.4914192772	301.30550829386976	507
59.2%	5917000	-885309.1124341665	302.4969671936248	507
59.2%	5918000	-882609.0259023211	298.95220055686787	507
59.2%	5919000	-885694.9183214959	300.5692059707444	507
59.2%	5920000	-885204.4683935205	298.386317573073	507
59.2%	5921000	-885183.6125614736	302.9522035626185	507
59.2%	5922000	-884936.8608214664	300.25038718938526	507
59.2%	5923000	-884513.4064408867	299.34432893354665	507
59.2%	5924000	-884784.3491104883	304.56140872322936	507
59.2%	5925000	-884288.3803679701	297.84110721164194	507
59.3%	5926000	-883604.7501710197	300.99232202656964	507
59.3%	5927000	-884496.3351471145	299.4231601107996	507
59.3%	5928000	-884149.849769298	299.424633470926	507
59.3%	5929000	-883250.2982522035	300.665021390758	507
59.3%	5930000	-885323.1499280999	300.20551786514534	507
59.3%	5931000	-885888.1650684057	298.534938868682	507
59.3%	5932000	-884379.5000256603	299.8382097683789	507
59.3%	5933000	-884312.9551158878	300.59429961834604	507
59.3%	5934000	-884997.1008614004	303.49085605428536	507
59.4%	5935000	-884396.9565633647	301.6259724338829	507
59.4%	5936000	-884678.6362845018	303.41346862110726	507
59.4%	5937000	-883976.6776883691	297.543937019371	507
59.4%	5938000	-883955.1377403922	301.2570276610339	507
59.4%	5939000	-884093.9592573848	301.1815310824899	507
59.4%	5940000	-882597.7522003995	299.24963499071214	507
59.4%	5941000	-884712.9951244211	300.7854386251803	507
59.4%	5942000	-885603.6652925592	299.1580486034043	507
59.4%	5943000	-885262.4530361881	302.91133421757695	507
59.4%	5944000	-885505.3384708297	301.94977460011495	507
59.5%	5945000	-883582.9778723628	299.91476423294216	507
59.5%	5946000	-883178.6738718841	299.6935678315866	507
59.5%	5947000	-884047.4215438887	299.81483637919405	507
59.5%	5948000	-883442.3637054306	302.26862147543756	507
